,Country,Target Year,Target Score,Population lag 1 year,Population Current,Life Ex lag 1 year,Life Ex Current,GDP lag 1 year,GDP Current,GDP_cap lag 1 year,GDP_cap Current,CO2 lag 1 year,CO2 Current,Happy lag 1 year
165,Denmark,2010,7.51990938186646,5526389.0,5554849.0,77.7,78.1,321241000000.0,321995000000.0,58163.27688,58041.39844,3671395565.0,3720566069.0,7.78823184967041
166,Denmark,2011,7.58860683441162,5554849.0,5582980.0,78.1,78.1,321995000000.0,344003000000.0,58041.39844,61753.64713,3720566069.0,3764781246.0,7.51990938186646
167,Denmark,2012,7.50755929946899,5582980.0,5610909.0,78.1,78.4,344003000000.0,327149000000.0,61753.64713,58507.50805,3764781246.0,3804621405.0,7.58860683441162
168,Denmark,2013,7.5144248008728,5610909.0,5638152.0,78.4,78.8,327149000000.0,343584000000.0,58507.50805,61191.1937,3804621405.0,3846367301.0,7.50755929946899
169,Denmark,2014,7.5577826499939,5638152.0,5664199.0,78.8,78.9,343584000000.0,352994000000.0,61191.1937,62548.98473,3846367301.0,3883910718.0,7.5144248008728
170,Denmark,2015,7.59370231628418,5664199.0,5688695.0,78.9,79.2,352994000000.0,302673000000.0,62548.98473,53254.85637,3883910718.0,3919114412.0,7.5577826499939
171,Denmark,2016,7.64878559112549,5688695.0,5711346.0,79.2,79.7,302673000000.0,313116000000.0,53254.85637,54663.99837,3919114412.0,3956125798.0,7.59370231628418
172,Denmark,2017,7.69300317764282,5711346.0,5732277.0,79.7,80.0,313116000000.0,332121000000.0,54663.99837,57610.09818,3956125798.0,3990868885.0,7.64878559112549
173,Denmark,2018,7.5146312713623,5732277.0,5752131.0,80.0,81.0,332121000000.0,356841000000.0,57610.09818,61591.92887,3990868885.0,4025541236.0,7.69300317764282
174,Denmark,2019,7.61950016021729,5752131.0,5771877.0,81.0,84.0,356841000000.0,347561000000.0,61591.92887,59775.7351,4025541236.0,4056438497.0,7.5146312713623
175,Denmark,2020,7.63619995117188,5771877.0,5792203.0,84.0,86.0,347561000000.0,356085000000.0,59775.7351,61063.31643,4056438497.0,4082633409.0,7.61950016021729
176,Dominican Republic,2005,5.08130598068237,,9097262.0,,72.0,,35777570136.0,,3932.784407,,409162209.0,
177,Dominican Republic,2006,4.8423056602478,9097262.0,9218681.0,72.0,71.2,35777570136.0,37879869898.0,3932.784407,4109.033591,409162209.0,428274141.0,5.08130598068237
178,Dominican Republic,2007,5.43161392211914,9218681.0,9338856.0,71.2,71.4,37879869898.0,43965420072.0,4109.033591,4707.795052,428274141.0,448267071.0,4.8423056602478
179,Dominican Republic,2008,4.73502111434937,9338856.0,9458079.0,71.4,73.0,43965420072.0,48122547177.0,4707.795052,5087.983213,448267071.0,468598907.0,5.43161392211914
180,Dominican Republic,2009,5.39653539657593,9458079.0,9576736.0,73.0,69.3,48122547177.0,48261033298.0,5087.983213,5039.403122,468598907.0,488379573.0,4.73502111434937
181,Dominican Republic,2010,4.75331115722656,9576736.0,9695117.0,69.3,69.7,48261033298.0,53860175556.0,5039.403122,5555.392014,488379573.0,508933026.0,5.39653539657593
182,Dominican Republic,2011,5.01551532745361,9695117.0,9813219.0,69.7,72.3,53860175556.0,58029750746.0,5555.392014,5913.426649,508933026.0,530250940.0,4.75331115722656
183,Dominican Republic,2012,5.38733196258545,9813219.0,9930916.0,72.3,72.9,58029750746.0,60681537196.0,5913.426649,6110.366576,530250940.0,551505694.0,5.01551532745361
184,Dominican Republic,2013,5.06186246871948,9930916.0,10048226.0,72.9,73.3,60681537196.0,62682163837.0,6110.366576,6238.132367,551505694.0,572772654.0,5.38733196258545
185,Dominican Republic,2014,5.23869848251343,10048226.0,10165182.0,73.3,73.6,62682163837.0,67179914027.0,6238.132367,6608.825501,572772654.0,594573265.0,5.06186246871948
186,Dominican Republic,2015,5.60520267486572,10165182.0,10281675.0,73.6,72.7,67179914027.0,71164825257.0,6608.825501,6921.520594,594573265.0,618067854.0,5.23869848251343
187,Dominican Republic,2016,5.43321561813354,10281675.0,10397738.0,72.7,73.1,71164825257.0,75704720190.0,6921.520594,7280.88361,618067854.0,642712421.0,5.60520267486572
188,Dominican Republic,2017,6.00423717498779,10397738.0,10513111.0,73.1,72.1,75704720190.0,79997975622.0,7280.88361,7609.353275,642712421.0,666729343.0,5.43321561813354
189,Dominican Republic,2018,5.16840982437134,10513111.0,10627147.0,72.1,73.4,79997975622.0,85555378043.0,7609.353275,8050.644076,666729343.0,692427431.0,6.00423717498779
190,Dominican Republic,2019,5.54510021209717,10627147.0,10738957.0,73.4,73.6,85555378043.0,88941299734.0,8050.644076,8282.117131,692427431.0,719947619.0,5.16840982437134
191,Dominican Republic,2020,5.7371997833252,10738957.0,10847904.0,73.6,73.9,88941299734.0,78844702329.0,8282.117131,7268.19691,719947619.0,747716929.0,5.54510021209717
192,Ecuador,2005,4.99587535858154,,13825839.0,,72.8,,41507085000.0,,3002.138604,,655957316.0,
193,Ecuador,2006,5.29651308059692,13825839.0,14059379.0,72.8,73.4,41507085000.0,46802044000.0,3002.138604,3328.884156,655957316.0,684851947.0,4.99587535858154
194,Ecuador,2007,6.02180337905884,14059379.0,14296554.0,73.4,73.6,46802044000.0,51007777000.0,3328.884156,3567.837186,684851947.0,718537463.0,5.29651308059692
195,Ecuador,2008,5.83805131912231,14296554.0,14535740.0,73.6,74.4,51007777000.0,61762635000.0,3567.837186,4249.01897,718537463.0,748110525.0,6.02180337905884
196,Ecuador,2009,5.79508829116821,14535740.0,14774412.0,74.4,74.4,61762635000.0,62519686000.0,4249.01897,4231.619235,748110525.0,780613726.0,5.83805131912231
197,Ecuador,2010,5.96071624755859,14774412.0,15011114.0,74.4,74.2,62519686000.0,69555367000.0,4231.619235,4633.591284,780613726.0,815439334.0,5.79508829116821
198,Ecuador,2011,6.01920604705811,15011114.0,15243885.0,74.2,74.4,69555367000.0,79276664000.0,4633.591284,5200.555108,815439334.0,852837710.0,5.96071624755859
199,Ecuador,2012,5.94585180282593,15243885.0,15474099.0,74.4,74.7,79276664000.0,87924544000.0,5200.555108,5682.046108,852837710.0,889991732.0,6.01920604705811
200,Ecuador,2013,5.96407508850098,15474099.0,15707473.0,74.7,74.6,87924544000.0,95129659000.0,5682.046108,6056.331213,889991732.0,929354073.0,5.94585180282593
201,Ecuador,2014,6.11543750762939,15707473.0,15951832.0,74.6,75.1,95129659000.0,101726000000.0,6056.331213,6377.093929,929354073.0,972561015.0,5.96407508850098
202,Ecuador,2015,5.83951854705811,15951832.0,16212022.0,75.1,75.0,101726000000.0,99290381000.0,6377.093929,6124.490887,972561015.0,1013320438.0,6.11543750762939
203,Ecuador,2016,6.12801027297974,16212022.0,16491116.0,75.0,75.3,99290381000.0,99937696000.0,6124.490887,6060.092962,1013320438.0,1052824471.0,5.83951854705811
204,Ecuador,2017,5.80913114547729,16491116.0,16785356.0,75.3,75.5,99937696000.0,104296000000.0,6060.092962,6213.503127,1052824471.0,1092100464.0,6.12801027297974
205,Ecuador,2018,5.35446166992188,16785356.0,17084359.0,75.5,76.0,104296000000.0,107562000000.0,6213.503127,6295.934662,1092100464.0,1130019905.0,5.80913114547729
206,Ecuador,2019,5.76399993896484,17084359.0,17373657.0,76.0,76.0,107562000000.0,108108000000.0,6295.934662,6222.524653,1130019905.0,1166777625.0,5.35446166992188
207,Ecuador,2020,5.53329992294312,17373657.0,17643060.0,76.0,76.2,108108000000.0,99291124000.0,6222.524653,5627.77228,1166777625.0,1197709388.0,5.76399993896484
208,Egypt,2005,5.54051065444946,,75523576.0,,68.8,,89600665557.0,,1186.393313,,3132480025.0,
209,Egypt,2006,4.63174104690552,75523576.0,76873670.0,68.8,68.6,89600665557.0,107426086957.0,1186.393313,1397.43669,3132480025.0,3308499089.0,5.54051065444946
210,Egypt,2007,5.06616449356079,76873670.0,78232124.0,68.6,68.7,107426086957.0,130437828371.0,1397.43669,1667.317998,3308499089.0,3494406417.0,4.63174104690552
211,Egypt,2008,4.66891622543335,78232124.0,79636081.0,68.7,68.6,130437828371.0,162818181818.0,1667.317998,2044.527804,3494406417.0,3689170414.0,5.06616449356079
212,Egypt,2009,4.17415857315063,79636081.0,81134789.0,68.6,69.0,162818181818.0,189147005445.0,2044.527804,2331.26884,3689170414.0,3892340086.0,4.66891622543335
213,Egypt,2010,4.20415687561035,81134789.0,82761244.0,69.0,69.4,189147005445.0,218983666062.0,2331.26884,2645.968759,3892340086.0,4093181569.0,4.17415857315063
214,Egypt,2011,3.55852031707764,82761244.0,84529251.0,69.4,69.5,218983666062.0,235989672978.0,2645.968759,2791.810766,4093181569.0,4306208216.0,4.20415687561035
215,Egypt,2012,4.88507270812988,84529251.0,86422240.0,69.5,69.7,235989672978.0,279116666667.0,2791.810766,3229.68563,4306208216.0,4514926545.0,3.55852031707764
216,Egypt,2013,4.76253843307495,86422240.0,88404652.0,69.7,69.8,279116666667.0,288434108527.0,3229.68563,3262.657586,4514926545.0,4721875713.0,4.88507270812988
217,Egypt,2014,4.55674076080322,88404652.0,90424668.0,69.8,69.9,288434108527.0,305595408895.0,3262.657586,3379.557986,4721875713.0,4943543743.0,4.76253843307495
218,Egypt,2015,3.92934417724609,90424668.0,92442549.0,69.9,70.0,305595408895.0,329366576819.0,3379.557986,3562.932658,4943543743.0,5162711129.0,4.55674076080322
219,Egypt,2016,4.00545072555542,92442549.0,94447071.0,70.0,74.0,329366576819.0,332441717791.0,3562.932658,3519.87324,5162711129.0,5396833763.0,3.92934417724609
220,Egypt,2017,4.32783174514771,94447071.0,96442590.0,74.0,72.0,332441717791.0,235733695652.0,3519.87324,2444.290387,5396833763.0,5647438524.0,4.00545072555542
221,Egypt,2018,4.47239685058594,96442590.0,98423602.0,72.0,79.0,235733695652.0,249712999437.0,2444.290387,2537.125185,5647438524.0,5875159991.0,4.32783174514771
222,Egypt,2019,4.2827000617981,98423602.0,100388076.0,79.0,78.0,249712999437.0,303080865604.0,2537.125185,3019.092283,5875159991.0,6101041543.0,4.47239685058594
223,Egypt,2020,4.28770017623901,100388076.0,102334403.0,78.0,79.0,303080865604.0,363069245165.0,3019.092283,3547.870848,6101041543.0,6314498289.0,4.2827000617981
224,El Salvador,2005,5.29553508758545,,6052124.0,,69.0,,14698000000.0,,2428.568879,,135369005.0,
225,El Salvador,2006,5.19149398803711,6052124.0,6079395.0,69.0,68.9,14698000000.0,15999890000.0,2428.568879,2631.822739,135369005.0,142086817.0,5.29553508758545
226,El Salvador,2007,6.83908700942993,6079395.0,6105810.0,68.9,73.0,15999890000.0,17011750000.0,2631.822739,2786.157774,142086817.0,148932397.0,5.19149398803711
227,El Salvador,2008,6.73991107940674,6105810.0,6131767.0,73.0,69.9,17011750000.0,17986890000.0,2786.157774,2933.39424,148932397.0,155337114.0,6.83908700942993
228,El Salvador,2009,4.74129486083984,6131767.0,6157678.0,69.9,70.0,17986890000.0,17601620000.0,2933.39424,2858.483344,155337114.0,161649573.0,6.73991107940674
229,El Salvador,2010,5.93437147140503,6157678.0,6183877.0,70.0,71.0,17601620000.0,18447920000.0,2858.483344,2983.228806,161649573.0,167968202.0,4.74129486083984
230,El Salvador,2011,6.32506322860718,6183877.0,6210567.0,71.0,75.0,18447920000.0,20283780000.0,2983.228806,3266.010978,167968202.0,174467607.0,5.93437147140503
231,El Salvador,2012,5.85652351379395,6210567.0,6237922.0,75.0,71.2,20283780000.0,21386150000.0,3266.010978,3428.409332,174467607.0,180939489.0,6.32506322860718
232,El Salvador,2013,6.01849603652954,6237922.0,6266076.0,71.2,71.7,21386150000.0,21990960000.0,3428.409332,3509.526536,180939489.0,187033961.0,5.85652351379395
233,El Salvador,2014,6.13982486724854,6266076.0,6295124.0,71.7,71.4,21990960000.0,22593470000.0,3509.526536,3589.042885,187033961.0,193185116.0,6.01849603652954
234,El Salvador,2015,6.33931827545166,6295124.0,6325121.0,71.4,72.0,22593470000.0,23438240000.0,3589.042885,3705.579704,193185116.0,199860431.0,6.13982486724854
235,El Salvador,2016,6.2411994934082,6325121.0,6356137.0,72.0,72.0,23438240000.0,24191430000.0,3705.579704,3805.995686,199860431.0,206506226.0,6.33931827545166
236,El Salvador,2017,6.45482063293457,6356137.0,6388124.0,72.0,73.0,24191430000.0,24979190000.0,3805.995686,3910.254403,206506226.0,212522043.0,6.2411994934082
237,El Salvador,2018,5.46192693710327,6388124.0,6420740.0,73.0,73.0,24979190000.0,26020850000.0,3910.254403,4052.624775,212522043.0,218893254.0,6.45482063293457
238,El Salvador,2019,6.0605001449585,6420740.0,6453550.0,73.0,73.3,26020850000.0,26896660000.0,4052.624775,4167.730939,218893254.0,225745929.0,5.46192693710327
239,El Salvador,2020,6.11999988555908,6453550.0,6486201.0,73.3,73.5,26896660000.0,24638720000.0,4167.730939,3798.636521,225745929.0,231869645.0,6.0605001449585
240,Georgia,2005,3.70719456672668,,4210158.0,,71.8,,6410823633.0,,1642.760938,,535721189.0,
241,Georgia,2006,4.156090259552,4210158.0,4189721.0,71.8,73.0,6410823633.0,7745394293.0,1642.760938,1996.057129,535721189.0,541817901.0,3.70719456672668
242,Georgia,2007,3.80063915252686,4189721.0,4166859.0,73.0,71.7,7745394293.0,10172882371.0,1996.057129,2635.353882,541817901.0,548183252.0,4.156090259552
243,Georgia,2008,4.10183715820312,4166859.0,4142648.0,71.7,72.7,10172882371.0,12795076469.0,2635.353882,3324.735879,548183252.0,553492059.0,3.80063915252686
244,Georgia,2009,4.20303058624268,4142648.0,4119490.0,72.7,72.3,12795076469.0,10766836277.0,3324.735879,2822.66743,553492059.0,559627685.0,4.10183715820312
245,Georgia,2010,4.25444555282593,4119490.0,4099095.0,72.3,73.9,10766836277.0,12243505583.0,2822.66743,3233.295943,559627685.0,565835728.0,4.20303058624268
246,Georgia,2011,4.34892082214355,4099095.0,4081012.0,73.9,73.9,12243505583.0,15107441447.0,3233.295943,4021.743306,565835728.0,573640254.0,4.25444555282593
247,Georgia,2012,4.28750801086426,4081012.0,4064097.0,73.9,74.4,15107441447.0,16488403076.0,4021.743306,4421.818242,573640254.0,581892065.0,4.34892082214355
248,Georgia,2013,4.12194061279297,4064097.0,4048701.0,74.4,73.9,16488403076.0,17189551521.0,4421.818242,4623.745725,581892065.0,589901363.0,4.28750801086426
249,Georgia,2014,4.44838619232178,4048701.0,4035310.0,73.9,73.2,17189551521.0,17627003455.0,4623.745725,4739.188338,589901363.0,598835761.0,4.12194061279297
250,Georgia,2015,4.45077466964722,4035310.0,4024180.0,73.2,73.8,17627003455.0,14953950557.0,4739.188338,4014.185944,598835761.0,608582745.0,4.44838619232178
251,Georgia,2016,4.65909719467163,4024180.0,4015457.0,73.8,73.9,14953950557.0,15141758567.0,4014.185944,4062.169888,608582745.0,618648980.0,4.45077466964722
252,Georgia,2017,4.89183568954468,4015457.0,4008723.0,73.9,74.2,15141758567.0,16242916916.0,4062.169888,4357.000936,618648980.0,628828522.0,4.65909719467163
253,Georgia,2018,5.12314319610596,4008723.0,4002946.0,74.2,74.5,16242916916.0,17596922470.0,4357.000936,4722.042423,628828522.0,638933094.0,4.89183568954468
254,Georgia,2019,4.89139986038208,4002946.0,3996762.0,74.5,74.5,17596922470.0,17470436259.0,4722.042423,4696.150586,638933094.0,649413370.0,5.12314319610596
255,Georgia,2020,4.97319984436035,3996762.0,3989175.0,74.5,74.4,17470436259.0,15842922533.0,4696.150586,4255.742993,649413370.0,659381464.0,4.89139986038208
256,Germany,2005,6.41681957244873,,81602739.0,,78.0,,2846860000000.0,,34520.23965,,80688226652.0,
257,Germany,2006,6.52179002761841,81602739.0,81472235.0,78.0,78.3,2846860000000.0,2994700000000.0,34520.23965,36353.88033,80688226652.0,81566547082.0,6.41681957244873
258,Germany,2007,6.64149332046509,81472235.0,81277836.0,78.3,78.4,2994700000000.0,3425580000000.0,36353.88033,41640.08087,81566547082.0,82418171411.0,6.52179002761841
259,Germany,2008,6.72453117370605,81277836.0,81065751.0,78.4,78.5,3425580000000.0,3745260000000.0,41640.08087,45612.71062,82418171411.0,83273098556.0,6.64149332046509
260,Germany,2009,6.62131214141846,81065751.0,80899961.0,78.5,79.1,3745260000000.0,3411260000000.0,45612.71062,41650.36783,83273098556.0,84063393275.0,6.72453117370605
261,Germany,2010,6.70236206054688,80899961.0,80827001.0,79.1,79.2,3411260000000.0,3399670000000.0,41650.36783,41572.45595,84063393275.0,84896342383.0,6.62131214141846
262,Germany,2011,6.96512508392334,80827001.0,80855629.0,79.2,79.6,3399670000000.0,3749310000000.0,41572.45595,46705.8958,84896342383.0,85705559302.0,6.70236206054688
263,Germany,2012,6.98421430587769,80855629.0,80972629.0,79.6,79.8,3749310000000.0,3527140000000.0,46705.8958,43855.85447,85705559302.0,86519543956.0,6.96512508392334
264,Germany,2013,7.03713750839233,80972629.0,81174373.0,79.8,79.9,3527140000000.0,3733800000000.0,43855.85447,46298.92292,86519543956.0,87350997794.0,6.98421430587769
265,Germany,2014,6.87376308441162,81174373.0,81450370.0,79.9,80.0,3733800000000.0,3889090000000.0,46298.92292,48023.86998,87350997794.0,88143585564.0,7.03713750839233
266,Germany,2015,7.07432460784912,81450370.0,81787411.0,80.0,81.0,3889090000000.0,3357590000000.0,48023.86998,41103.25644,88143585564.0,88939195779.0,6.87376308441162
267,Germany,2016,7.11836433410645,81787411.0,82193770.0,81.0,85.0,3357590000000.0,3469850000000.0,41103.25644,42136.12079,88939195779.0,89739882411.0,7.07432460784912
268,Germany,2017,7.03547239303589,82193770.0,82658409.0,85.0,86.0,3469850000000.0,3690850000000.0,42136.12079,44652.58917,89739882411.0,90525765329.0,7.11836433410645
269,Germany,2018,7.31189775466919,82658409.0,83124413.0,86.0,86.0,3690850000000.0,3977290000000.0,44652.58917,47973.60762,90525765329.0,91279876936.0,7.03547239303589
270,Germany,2019,7.15450000762939,83124413.0,83517046.0,86.0,89.0,3977290000000.0,3888330000000.0,47973.60762,46794.89929,91279876936.0,91991304745.0,7.31189775466919
271,Germany,2020,7.03410005569458,83517046.0,83783945.0,89.0,81.0,3888330000000.0,3846410000000.0,46794.89929,46252.6893,91991304745.0,92635615097.0,7.15450000762939
272,Ghana,2005,5.22014808654785,,21814648.0,,57.2,,10744675210.0,,492.5440562,,175928748.0,
273,Ghana,2006,4.9651346206665,21814648.0,22379057.0,57.2,57.4,10744675210.0,20440893017.0,492.5440562,913.3938493,175928748.0,185088237.0,5.22014808654785
274,Ghana,2007,4.1976957321167,22379057.0,22963946.0,57.4,57.6,20440893017.0,24827844950.0,913.3938493,1081.166318,185088237.0,194707005.0,4.9651346206665
275,Ghana,2008,4.60625171661377,22963946.0,23563832.0,57.6,57.9,24827844950.0,28678701891.0,1081.166318,1217.064435,194707005.0,203632356.0,4.1976957321167
276,Ghana,2009,5.60819959640503,23563832.0,24170943.0,57.9,58.3,28678701891.0,26048108185.0,1217.064435,1077.662058,203632356.0,211129964.0,4.60625171661377
277,Ghana,2010,5.05726194381714,24170943.0,24779614.0,58.3,58.9,26048108185.0,32197272797.0,1077.662058,1299.345212,211129964.0,220839612.0,5.60819959640503
278,Ghana,2011,4.96505308151245,24779614.0,25387713.0,58.9,59.4,32197272797.0,39337314810.0,1299.345212,1549.462719,220839612.0,232065629.0,5.05726194381714
279,Ghana,2012,3.86035108566284,25387713.0,25996454.0,59.4,59.9,39337314810.0,41270954737.0,1549.462719,1587.560932,232065629.0,246380976.0,4.96505308151245
280,Ghana,2013,3.98591613769531,25996454.0,26607641.0,59.9,63.0,41270954737.0,62823043706.0,1587.560932,2361.090324,246380976.0,260560852.0,3.86035108566284
281,Ghana,2014,4.51441144943237,26607641.0,27224480.0,63.0,66.0,62823043706.0,54782847753.0,2361.090324,2012.264247,260560852.0,275315435.0,3.98591613769531
282,Ghana,2015,5.48131084442139,27224480.0,27849203.0,66.0,69.0,54782847753.0,49406568433.0,2012.264247,1774.074771,275315435.0,291429885.0,4.51441144943237
283,Ghana,2016,5.00369310379028,27849203.0,28481947.0,69.0,61.2,49406568433.0,56165172899.0,1774.074771,1971.956935,291429885.0,307976954.0,5.48131084442139
284,Ghana,2017,4.96680974960327,28481947.0,29121464.0,61.2,61.6,56165172899.0,60406382899.0,1971.956935,2074.290733,307976954.0,321716500.0,5.00369310379028
285,Ghana,2018,5.31948328018188,29121464.0,29767108.0,61.6,61.9,60406382899.0,67299280680.0,2074.290733,2260.860567,321716500.0,338399130.0,4.96680974960327
286,Ghana,2019,5.08839988708496,29767108.0,30417858.0,61.9,62.1,67299280680.0,68337537816.0,2260.860567,2246.625578,338399130.0,355317289.0,5.31948328018188
287,Ghana,2020,4.87200021743774,30417858.0,31072945.0,62.1,62.4,68337537816.0,70043199814.0,2246.625578,2254.153889,355317289.0,371318619.0,5.08839988708496
288,India,2005,5.02679347991943,,1147609924.0,,62.5,,820382000000.0,,714.8610154,,24326352051.0,
289,India,2006,5.14583301544189,1147609924.0,1165486291.0,62.5,62.9,820382000000.0,940260000000.0,714.8610154,806.7532806,24326352051.0,25586096327.0,5.02679347991943
290,India,2007,4.52151775360107,1165486291.0,1183209471.0,62.9,63.3,940260000000.0,1216740000000.0,806.7532806,1028.334772,25586096327.0,26944248545.0,5.14583301544189
291,India,2008,4.98927736282349,1183209471.0,1200669762.0,63.3,63.7,1216740000000.0,1198900000000.0,1028.334772,998.5223415,26944248545.0,28407063143.0,4.52151775360107
292,India,2009,4.63487148284912,1200669762.0,1217726217.0,63.7,64.0,1198900000000.0,1341890000000.0,998.5223415,1101.960838,28407063143.0,30019879742.0,4.98927736282349
293,India,2010,4.72014665603638,1217726217.0,1234281163.0,64.0,64.4,1341890000000.0,1675620000000.0,1101.960838,1357.563727,30019879742.0,31697767327.0,4.63487148284912
294,India,2011,4.42778873443604,1234281163.0,1250287939.0,64.4,64.8,1675620000000.0,1823050000000.0,1357.563727,1458.104066,31697767327.0,33477897323.0,4.72014665603638
295,India,2012,4.42437934875488,1250287939.0,1265780243.0,64.8,65.2,1823050000000.0,1827640000000.0,1458.104066,1443.882435,33477897323.0,35441483368.0,4.42778873443604
296,India,2013,4.34207916259766,1265780243.0,1280842119.0,65.2,65.5,1827640000000.0,1856720000000.0,1443.882435,1449.610451,35441483368.0,37478420449.0,4.42437934875488
297,India,2014,4.17917728424072,1280842119.0,1295600768.0,65.5,66.0,1856720000000.0,2039130000000.0,1449.610451,1573.885642,37478420449.0,39664276367.0,4.34207916259766
298,India,2015,4.04611110687256,1295600768.0,1310152392.0,66.0,66.4,2039130000000.0,2103590000000.0,1573.885642,1605.605445,39664276367.0,41932843845.0,4.17917728424072
299,India,2016,3.81806874275208,1310152392.0,1324517250.0,66.4,66.8,2103590000000.0,2294800000000.0,1605.605445,1732.554242,41932843845.0,44315067065.0,4.04611110687256
300,India,2017,3.24876976013184,1324517250.0,1338676779.0,66.8,67.3,2294800000000.0,2651470000000.0,1732.554242,1980.66702,44315067065.0,46748922819.0,3.81806874275208
301,India,2018,4.22528123855591,1338676779.0,1352642283.0,67.3,67.6,2651470000000.0,2702930000000.0,1980.66702,1998.259076,46748922819.0,49348728536.0,3.24876976013184
302,India,2019,3.8189001083374,1352642283.0,1366417756.0,67.6,68.0,2702930000000.0,2831550000000.0,1998.259076,2072.244897,49348728536.0,51974696684.0,4.22528123855591
303,India,2020,3.77710008621216,1366417756.0,1380004385.0,68.0,68.3,2831550000000.0,2667690000000.0,2072.244897,1933.101069,51974696684.0,54416488997.0,3.8189001083374
304,Israel,2005,6.84111499786377,,6529470.0,,78.9,,142657000000.0,,20585.13861,,1425395052.0,
305,Israel,2006,7.26126146316528,6529470.0,6680641.0,78.9,79.3,142657000000.0,154145000000.0,20585.13861,21853.14024,1425395052.0,1487544015.0,6.84111499786377
306,Israel,2007,7.35297918319702,6680641.0,6847148.0,79.3,79.3,154145000000.0,179162000000.0,21853.14024,24952.54759,1487544015.0,1550343921.0,7.26126146316528
307,Israel,2008,7.35891628265381,6847148.0,7020832.0,79.3,79.7,179162000000.0,216712000000.0,24952.54759,29650.77025,1550343921.0,1618324097.0,7.35297918319702
308,Israel,2009,7.43314790725708,7020832.0,7190037.0,79.7,81.0,216712000000.0,207953000000.0,29650.77025,27780.46372,1618324097.0,1682185043.0,7.35891628265381
309,Israel,2010,7.1108546257019,7190037.0,7346446.0,81.0,80.0,207953000000.0,234655000000.0,27780.46372,30780.02382,1682185043.0,1750471944.0,7.43314790725708
310,Israel,2011,7.32056331634521,7346446.0,7487095.0,80.0,84.0,234655000000.0,262294000000.0,30780.02382,33775.512,1750471944.0,1819066681.0,7.1108546257019
311,Israel,2012,7.40057039260864,7487095.0,7614946.0,84.0,84.0,262294000000.0,258417000000.0,33775.512,32667.60687,1819066681.0,1893851260.0,7.32056331634521
312,Israel,2013,7.07941102981567,7614946.0,7734834.0,84.0,81.0,258417000000.0,294167000000.0,32667.60687,36499.45611,1893851260.0,1956982946.0,7.40057039260864
313,Israel,2014,7.159010887146,7734834.0,7854216.0,81.0,81.5,294167000000.0,310945000000.0,36499.45611,37847.64994,1956982946.0,2017334780.0,7.07941102981567
314,Israel,2015,7.33103609085083,7854216.0,7978496.0,81.5,81.7,310945000000.0,300078000000.0,37847.64994,35808.43643,2017334780.0,2080309704.0,7.159010887146
315,Israel,2016,6.92717885971069,7978496.0,8108984.0,81.7,81.8,300078000000.0,319024000000.0,35808.43643,37330.2618,2080309704.0,2141528830.0,7.33103609085083
316,Israel,2017,7.33177995681763,8108984.0,8243849.0,81.8,81.8,319024000000.0,355277000000.0,37330.2618,40774.12961,2141528830.0,2200402028.0,6.92717885971069
317,Israel,2018,7.19492816925049,8243849.0,8381507.0,81.8,82.1,355277000000.0,373641000000.0,40774.12961,42063.45313,2200402028.0,2260948079.0,7.33177995681763
318,Israel,2019,7.15710020065308,8381507.0,8519373.0,82.1,82.2,373641000000.0,397935000000.0,42063.45313,43951.24773,2260948079.0,2323341663.0,7.19492816925049
319,Israel,2020,7.36380004882812,8519373.0,8655541.0,82.2,82.5,397935000000.0,407101000000.0,43951.24773,44177.57122,2323341663.0,2379692524.0,7.15710020065308
320,Italy,2005,6.57441234588623,,58281209.0,,79.4,,1858220000000.0,,32055.09208,,18799805034.0,
321,Italy,2006,6.77977418899536,58281209.0,58542619.0,79.4,79.8,1858220000000.0,1949550000000.0,32055.09208,33529.7266,18799805034.0,19296696911.0,6.57441234588623
322,Italy,2007,6.33380031585693,58542619.0,58747862.0,79.8,80.0,1949550000000.0,2213100000000.0,33529.7266,37870.74751,19296696911.0,19787299468.0,6.77977418899536
323,Italy,2008,6.35423803329468,58747862.0,58922116.0,80.0,79.9,2213100000000.0,2408660000000.0,37870.74751,40944.91242,19787299468.0,20266202270.0,6.33380031585693
324,Italy,2009,6.05708646774292,58922116.0,59105622.0,79.9,89.0,2408660000000.0,2199930000000.0,40944.91242,37226.75719,20266202270.0,20690941204.0,6.35423803329468
325,Italy,2010,5.83931398391724,59105622.0,59325232.0,89.0,88.0,2199930000000.0,2136100000000.0,37226.75719,36035.645,20690941204.0,21127094887.0,6.05708646774292
326,Italy,2011,6.00937366485596,59325232.0,59589070.0,88.0,81.2,2136100000000.0,2294990000000.0,36035.645,38649.63948,21127094887.0,21551372414.0,5.83931398391724
327,Italy,2012,6.0265851020813,59589070.0,59879469.0,81.2,81.3,2294990000000.0,2086960000000.0,38649.63948,35051.52127,21551372414.0,21954819628.0,6.00937366485596
328,Italy,2013,5.84768390655518,59879469.0,60166828.0,81.3,81.5,2086960000000.0,2141920000000.0,35051.52127,35560.08141,21954819628.0,22324653965.0,6.0265851020813
329,Italy,2014,5.95452404022217,60166828.0,60409622.0,81.5,81.6,2141920000000.0,2162010000000.0,35560.08141,35565.72138,22324653965.0,22674235720.0,5.84768390655518
